filename,smiles
dsgdb9nsd_123700,C1[C@H]2[C@@H]1Oc1c2[nH]nc1
dsgdb9nsd_061241,C[C@H]1C[C@H]1[C@H](CC#C)O
dsgdb9nsd_027214,Cc1occ2c1CC=C2
dsgdb9nsd_051382,N=CO[C@@H]1[C@H]2[C@@H]1NC2=O
dsgdb9nsd_094960,O[C@H]1CC[C@H]2[C@@H]1CC2=O
dsgdb9nsd_102916,CC[C@H](C=O)OCC#C
dsgdb9nsd_038334,O1C=N[C@@]2(C1)[C@@H]1C[C@H]2N1
dsgdb9nsd_037007,C1CC2(C1)CC12COC1
dsgdb9nsd_071052,C[C@]12C[C]3[N@]1[C@@]2(C)C[N]3
dsgdb9nsd_133513,O=C(C(F)(F)F)[C@@H]1OC1
dsgdb9nsd_042479_new,C([C@H]1CN1)NC(=O)C#N
dsgdb9nsd_062103_new,O=CNC[C@@H](C(=O)O)N
dsgdb9nsd_128655,COc1nn(c(c1)O)C
dsgdb9nsd_080915,O[C@@H]1[C@@H]2C[C@]1([C@@]12CO1)C
dsgdb9nsd_116963,OCCC#CCC1CC1
dsgdb9nsd_127566,O=c1cnn(c(n1)N)C
dsgdb9nsd_108585,CC[C@]12OCO[C@H]1[C@H]2C
dsgdb9nsd_065027,CC1(CC1)C1(O)CCC1
dsgdb9nsd_023072,C[C@H]1C[C@@H]2[N@]1C/C/2=N\O
dsgdb9nsd_062748,C[C@@]1(O)[C@@H]2[C@@]1(O)C(=O)N2
dsgdb9nsd_120209,CCC[C@@H]1[C@H]2C=C[C@@H]1O2
dsgdb9nsd_056554_new,C#C[C@@H]([C@@H](C(=O)O)C)N
dsgdb9nsd_042498,C#CCOCC(=O)C#N
dsgdb9nsd_033261,CCCCn1cncc1
dsgdb9nsd_075234,O=C1C(=CCC21CC2)C
dsgdb9nsd_109843,CN1[C@@H]([C@@H]1CO)CC=O
dsgdb9nsd_118796,C[C@]1(CCC)N[C@H]1C#N
dsgdb9nsd_121117,CCO[C@H]1CC[C@H](O1)C
dsgdb9nsd_098182,OCC(=O)[C@@](CO)(O)C
dsgdb9nsd_063456,N#CC1(C#N)C[C@@]1(C)O
dsgdb9nsd_091818,O[C@H]1C=C[C@@]2([C@H](C1)N2)C
dsgdb9nsd_025403,N=c1occnc1C=O
dsgdb9nsd_119488,CCC[C@@]12N[C@H]2[C@@H]2[C@H]1N2
dsgdb9nsd_014806,C#C[C@H]1CN[C@H]1C#N
dsgdb9nsd_052853,CC#CC1(O)CCCC1
dsgdb9nsd_043786,C#C[C@]12C[C@H](C1)C(=O)N2
dsgdb9nsd_035610,C#C[C@H]1CC=C[C@]21CO2
dsgdb9nsd_073645,N=C1O[C@H]2[C@]1(C)NCC2
dsgdb9nsd_062990,O=C[C@@H]1[C@@H]2C[C@@H]2C1(C)C
dsgdb9nsd_131304,O[C]1=NN([N]N=1)CC=O
dsgdb9nsd_088391,C[C@@]([C@@H]1C[C@@H]1C)(C=O)O
dsgdb9nsd_053595,CC#CC[C@H]1N[C@H]1C=O
dsgdb9nsd_064339,O=C1CNCC(N1)(C)C
dsgdb9nsd_126678,CCCO[C]1=NO[N]N=1
dsgdb9nsd_116977,COCC#CCCC=O
dsgdb9nsd_080901,O[C@H]1[C@@H]2C[C@]1([C@]2(C)O)C
dsgdb9nsd_128641,CO[C]1=N[CH]C(=NN=1)O
dsgdb9nsd_065033,OC1(COC1)[C@@]1(C)NC1
dsgdb9nsd_108591,CO[C@]12CCO[C@H]1[C@H]2C
dsgdb9nsd_127572,C#Cc1cnn(c1N)C
dsgdb9nsd_073889,CC1=C(C=O)[C@@H]2[C@H](C1)N2
dsgdb9nsd_099288,CCC(=O)COC1CC1
dsgdb9nsd_024709,O1Cc2c(C1)cccc2
dsgdb9nsd_118782,COC[C@@]1(C)C[C@]1(C)O
dsgdb9nsd_109857,OC[C@@H]1[C@H](O)[C@H]2[C@]1(C)N2
dsgdb9nsd_075220,CC1=CC[C@@]2([C@H]1N2)C#C
dsgdb9nsd_033275,C#CC#CC1(C#N)CC1
dsgdb9nsd_025417,O=Cc1cnc(=O)[nH]c1
dsgdb9nsd_128899,N#CCc1nccnn1
dsgdb9nsd_063442,O=CC[C@@H]1C[C@@](C1)(C)O
dsgdb9nsd_098196,C[C@@](C(=O)NC)(CO)O
dsgdb9nsd_121103,C[C@@H]1C[C@@H](OC1)CCO
dsgdb9nsd_043792,N=C1OC2([C@]31CO3)CC2
dsgdb9nsd_052847,CC#C[C@@]1(O)CCC=C1
dsgdb9nsd_014812,N#C[C@@H]1NC[C@@H]1C#N
dsgdb9nsd_088385,C[C@](C#N)([C@@H]1CN1C)N
dsgdb9nsd_131310,O[C]1=NN2[C](N=1)CC=C2
dsgdb9nsd_062984,C[C@]1(O)[C@@H]([N@]2[C@@H]1C2)C#N
dsgdb9nsd_073651,C[C@]12OCO[C@H]1CC2=O
dsgdb9nsd_035604,N#C[C@H]1C[CH][C]2[C@H]1NC2
dsgdb9nsd_022378,O/N=C/1\C[C@@]2([C@H]1[C@@H]2C)C
dsgdb9nsd_053581,CC#CC[C@H]1C[C@]1(C)O
dsgdb9nsd_050088,C([C@H]1CO1)[C@@H]1C[C@@H]1C=O
dsgdb9nsd_021671,Nc1cc(on1)C#C
dsgdb9nsd_067624,O[C@]12[C@@H]3[C@H]1[C@@]1([C@H]2[C@@H]1C3)O
dsgdb9nsd_059912,O=CNC(=N)OC(C)C
dsgdb9nsd_125365,Cc1c[nH]c2c1onn2
dsgdb9nsd_068517,O=C1[C@H]2C[C@]1(O)[C@H]1[C@@H]2N1
dsgdb9nsd_070358,C[C@]12C[N@]1C[C@@H]1[C@H]2OC1
dsgdb9nsd_132619,Oc1ccc(c(n1)F)N
dsgdb9nsd_077437,C[C@]12NC(=O)[C@@]2([C@H]1O)N
dsgdb9nsd_031462,CNc1occ(n1)C#C
dsgdb9nsd_085879,C#C[C@H]1[C@@H](C)C[C@@]1(C)O
dsgdb9nsd_000867,Cc1cnc(o1)N
dsgdb9nsd_046832,C1OC(=O)[C@]2([C@@H]1N2)C#C
dsgdb9nsd_078704,O[C@@H]1[C@@H]2[C@@H]3[C@H]1[C@H]2[C@]13CO1
dsgdb9nsd_041185,C1=C[C@@]23C[C@@H](C1)[C@H]2OC3
dsgdb9nsd_076729,O=CCO[C@@H]1[C@@H]([C@@H]1O)O
dsgdb9nsd_028133,N[C]1C[C]2C(=N1)OC=N2
dsgdb9nsd_027200,Nc1[nH]cc2c1C=CC2
dsgdb9nsd_061255,O[C@H]([C@H]1C[C@H]1O)CC#N
dsgdb9nsd_123714,O1C[C]2[C]3[C@H]1CN3N=N2
dsgdb9nsd_038320,C1O[C@H]2[C@@H](C1)[C@H]1C[C@@H]2O1
dsgdb9nsd_102902,C#CCC[C@@H](C#C)CO
dsgdb9nsd_094974,C[C@H]1CO[C@@H]2[C@@]31C[C@@H]2C3
dsgdb9nsd_051396,O=CO[C@@H]1[C@H]2[C@@H]1OC2=O
dsgdb9nsd_133507,C#CCC#CC(F)(F)F
dsgdb9nsd_071046,C[C@]12N[C]3[C@H]1[C@@H]1[C@H]2[C@@H]1[N]3
dsgdb9nsd_037013,C1CC2(C1)OC12COC1
dsgdb9nsd_069609,C#C[C@]12N[C@H]1[C@@]1([C@H]2C1)C
dsgdb9nsd_038446,C1OC[C@@]2(O1)C[C@H]1[C@@H]2C1
dsgdb9nsd_020209,C1C[C@H]2[C@H]3[C@@H]1OC[C@@H]23
dsgdb9nsd_071720,O[C@]12[C@H]3C[C@@]2([C@H]2[C@@H]1[C@@H]32)O
dsgdb9nsd_133261,Fc1cnnn(c1=O)C
dsgdb9nsd_037775,C1=C[C@@H]2[C@@H]3[C@H](C=C1)[C@H]2C3
dsgdb9nsd_018796,O[C@H]1[C@H]2C[C@@H]3[C@H]2[C@H]1O3
dsgdb9nsd_009843,C[C@]1(CO1)[C@H](CO)O
dsgdb9nsd_050936,O=CC[C@H]([C@@H]1OC1)C=O
dsgdb9nsd_016963,C[C@H]1O[C@@H]2C[C@H]1CO2
dsgdb9nsd_039980,C1[C@@H]2[N@]3[C@@H]2[C@@H]1[C@]1(C3)CN1
dsgdb9nsd_028655,N#Cc1ccc(nc1)N
dsgdb9nsd_027566,Cc1cc(cnc1)C#N
dsgdb9nsd_008585,N=C1O[C@]23[C@H]1[N@](C2)C3
dsgdb9nsd_123072,COCCC/N=C/OC
dsgdb9nsd_061533,N[C@@H](CC1(O)CC1)C#N
dsgdb9nsd_077351,O=C[C@@H]1CNC(=O)[C@H]1C
dsgdb9nsd_031304,COc1cc[nH]c1C#N
dsgdb9_039180_new,O1C[C@H]2[C@@]34[C@@H]1C[N@@]3[C@@H]2C4
dsgdb9nsd_078062,O=C[C@H]1N2[C@H]1[C@@H](C2=O)C
dsgdb9nsd_057081,C[C@@H](C#N)[C@H]1OCC=C1
dsgdb9nsd_026678,Nc1[nH]c(c(c1C)N)O
dsgdb9nsd_021117,C[N]C1=N[N]NC=C1
dsgdb9nsd_125403,Cc1conc1C1CC1
dsgdb9nsd_039758,C1O[C@H]2[C@H]3[C@@H]1[C@@H]2C13CC1
dsgdb9nsd_067142,O=C1[C@H]2N[C@H]3[C@@]1([C@@]23C)O
dsgdb9nsd_019488,C#C[C@@H]1[C@H]2[C@@H]1OC=N2
dsgdb9nsd_068271,C#C[C@@]1(C)[N@@]2C[C@]1(C2)C
dsgdb9nsd_114806,C[C@@]12OC[C@H]2N[C@H]1CO
dsgdb9nsd_047292,N=C1CCOC(=N)CO1
dsgdb9nsd_082870,O[C@@H]1[C@H]2C[N@]3[C@@H]1[C@]2(C)C3
dsgdb9nsd_073137,O[C@]12CC[C@H]1C[C@@H]1[C@H]2O1
dsgdb9nsd_131476,O[C@H]1C=Cn2c1cnn2
dsgdb9nsd_035162,C#C[C@H]1OC1(C#N)C#N
dsgdb9nsd_100873,CC[C@H]([C@H](CO)O)C#N
dsgdb9nsd_096805,C[C@@H]1CC(=O)N/C/1=N\C
dsgdb9nsd_025371,O=Cc1cnc(o1)C#C
dsgdb9nsd_054588,CC(=O)[C@@]12CN[C@H]2CN1
dsgdb9nsd_121665,OCCNC(=O)[C@H]1CN1
dsgdb9nsd_089925,C[C@H]1C[C@@]2([C@H]1OC2)C#C
dsgdb9nsd_063324,O=C1C[C@@]([C@H]2N1C2)(C)O
dsgdb9nsd_074658,NC1=N[C@H]2[C@H]3[C@@H](O1)[C@@H]2N3
dsgdb9nsd_002916,O=CN1CCCC1
dsgdb9nsd_055696,NC(=O)NC1(C)COC1
dsgdb9nsd_044943,N=C1O[C@@H]2C[C@H]1COC2
dsgdb9nsd_075546,CC1=CCCOC21CC2
dsgdb9nsd_033513,C([C@@]1(CO1)C#N)[C@H]1CO1
dsgdb9nsd_087908,CN1C[C@]21CC=C[C@H]2O
dsgdb9nsd_128127,CNc1onc(c1N)N
dsgdb9nsd_045485,O=C1C[C@@H]2[C@@H]3[C@H]1[N@@]3CC2
dsgdb9nsd_130768,C1C=Cn2c1noc2=O
dsgdb9nsd_072229,C[C@]12C[C@@H]3[C@H]1[C@@]2(O)CO3
dsgdb9nsd_098828,OCC(=O)N1CCC1=O
dsgdb9nsd_127214,O=Cc1noc(=O)n1C
dsgdb9nsd_074880,CC1=C[C@H]2O[C@H]2[C@@H]2[C@H]1N2
dsgdb9nsd_065755,N=CO[C@]1(C)COC1=N
dsgdb9nsd_092493,O[C@@H]1C[C@H]2[C@](C1)(C)CO2
dsgdb9nsd_026888,Cc1cnc(=O)oc1O
dsgdb9nsd_069147,O=C1N2C[C@H]2[C@@]2([C@H]1N2)C
dsgdb9nsd_087198_new,OC(=O)C[C@]1(N)C[C@@H]1O
dsgdb9nsd_133249,Cn1ncnc(c1=O)F
dsgdb9nsd_071708,O[C@@]12C[C@@H]3[C@]2([N@@]2[C@H]1[C@H]32)C
dsgdb9nsd_113199,CC[C@H]1O[C@]1(C)[C@H](O)C
dsgdb9nsd_020221,O1C[C@@H]2[C@@H]3[C@@H]4[C@H]1[C@@H]4[C@H]23
dsgdb9nsd_049297,O=CC1=CCCCC1=O
dsgdb9nsd_066274,N[C@]1(CCOC1=N)C#C
dsgdb9nsd_079354,C[C@H]1[C@@H]2OC[C@@H]3[N@]1[C@@H]3C2
dsgdb9nsd_105923,CC[C@]12[C@@H]3C[C@@H]4[C@H]1[N@]2[C@H]34
dsgdb9nsd_093955,C[C@H]1CO[C@@H](O1)C1CC1
dsgdb9nsd_082680,N#C[C@]12[C@@H](C)[N@@]3[C@H]1[C@H]2C3
dsgdb9nsd_059084,O=C[C@@H]1[C@@H](N1C)C(C)C
dsgdb9nsd_076067,C#C[C@H]1[C@H]([C@H]1C)C(=O)C
dsgdb9nsd_030032,O[C@H]1C=Cc2c1c[nH]c2
dsgdb9nsd_037985,O1CC[C@H]2[C@H]3[C@@H](C1)[C@@H]2O3
dsgdb9nsd_018966,OC[C@@H]1[C@@H]2[C@@H]3[C@H]1[C@H]2C3
dsgdb9nsd_026650,Cc1[nH]c(c(c1C)C)C
dsgdb9nsd_122344,CCCC[C@@H]1[C@@H]([C@@H]1C)O
dsgdb9nsd_102094,CO[C@H]([C@@]1(C)CO1)C=O
dsgdb9nsd_077379,C[C@@H]1[C@]2(O)C[N@@]3[C@]1([C@H]23)C
dsgdb9nsd_006580,C[C@]12C=C[C@](C1)(C2)C
dsgdb9nsd_029563,Nc1cocc(c1=O)N
dsgdb9nsd_070416,C[C@]12O[C@H]1C[C@]2(O)C=O
dsgdb9nsd_132157,N[C]1NC=C(C(=C1)[NH])F
dsgdb9nsd_036443,C(C#N)N1C[C@@H]2[C@H]1CO2
dsgdb9nsd_082858,C[C@@H]1[C@@H]2O[C@@H]3C[C@H]1[C@@H]3O2
dsgdb9nsd_068259,N#C[C@@]1(N)[C@@H]2C[C@]1(C2)C
dsgdb9nsd_016793,O=C1NC(=O)[C@@H]2[C@H]1N2
dsgdb9nsd_039770,C1[C@@H]2[C@H]1[C@H]1O[C@@H]2C21CC2
dsgdb9nsd_048189,O=CC(C#N)(C#C)C#C
dsgdb9nsd_007846,CC(=O)O[C@H]1C[C@H]1O
dsgdb9nsd_041813,C1OC[C@H]2C[C@@H](C1)CC2
dsgdb9nsd_112287,CC[C@H]1CC(=O)[C@@H]2[C@H]1C2
dsgdb9nsd_022436,C[C@H](/C(=N/O)/C#C)C=O
dsgdb9nsd_126122,CCC(=O)c1conc1
dsgdb9nsd_064463,C[C@@]1(O)COCOC1=N
dsgdb9nsd_129211,N=C1NN=C[CH]N=C1[NH]
dsgdb9nsd_090284,O=C1[CH][C]2[C@@H](C1)[C@H](N2)C
dsgdb9nsd_055866,C[C@@]1(O)C[C@H]1CC(=O)N
dsgdb9nsd_013833,[O]C(=O)C1=CC[NH2]C1
dsgdb9nsd_005089,Cc1coc(c1O)N
dsgdb9nsd_074670,CC1=C[C@@H]2[C@@H]3[C@H]1CC[C@H]23
dsgdb9nsd_056279_new,OC(=O)CNCC1CC1
dsgdb9nsd_032625,CCn1ccc(c1O)N
dsgdb9nsd_130998,O=CCO[C]1=NN[N]N=1
dsgdb9nsd_025359,O=Cc1occ(n1)C#N
dsgdb9nsd_080097,C[C@H]1OC=N[C@@H]2[C@H]1[C@@H]2O
dsgdb9nsd_100683,CC[C@H](C(CC)(C)C)O
dsgdb9nsd_111956,CC[C@H]1N=CN(C1=N)C
dsgdb9nsd_087920,O=C1OC[C@]2(C1)C[C@@H]2C
dsgdb9nsd_004397,C[C]1NC(=O)[N]C=N1
dsgdb9nsd_081389,N#C[C@@H]1C[C@H]2O[C@@H]1[C@H]2C
dsgdb9nsd_024047,N#CC/N=c/1\occ[nH]1
dsgdb9nsd_120553,CCO[C@@H]1C[C@H](C1)OC
dsgdb9nsd_062012,O=C[C@@H](CCC(=O)C)O
dsgdb9nsd_014184,O[C@@]12C[N@]3[C@@H]1C[C@@]23C
dsgdb9nsd_023728,Fc1cnc(=O)[nH]c1
dsgdb9nsd_110490,CO[C@@H]1[C@@H]2C=C[C@@H]3[C@H]1[N@]23
dsgdb9nsd_098800,CCC(=O)[C@H]1OCC1=O
dsgdb9nsd_072201,C[C@@]12O[C@H]3[C@H]4[C@@H]1[C@@H]2[C@H]4C3
dsgdb9nsd_121895,C[C@@H](C(=O)N)CCOC
dsgdb9nsd_130740,O=c1oc2c(o1)cno2
dsgdb9nsd_034254,C#C[C@]12N[C@@H]3[C@H]1[C@H]2OC3
dsgdb9nsd_005937,CC#CC(OC)(C)C
dsgdb9nsd_043962,O=C1C[C@]23[C@@]1(N=CO3)C2
dsgdb9nsd_086380,C[C@H]1C[C@H]([C@@]2([C@H]1O2)C)C
dsgdb9nsd_130026,C#Cc1cnc(nn1)N
dsgdb9nsd_072567,O=C1C[C@H]2O[C@]1(C)OC2
dsgdb9nsd_128669,COc1nnc(o1)OC
dsgdb9nsd_034532,C1O[C@@H]2C[C@@H]2C=C1C#C
dsgdb9nsd_080929,C[C@H]1[C@H]2O[C@@]1([C@]12CO1)C
dsgdb9nsd_096193,O[C@H]1COC[C@@H]2[C@H]1CO2
dsgdb9nsd_075208,CC1=CC[C@@]2([C@H](C1)O2)C
dsgdb9nsd_024721,n1cn2c(c1)[C@@H]1[C@H]2CO1
dsgdb9nsd_117499,OCC[C@H](C#CC)C#N
dsgdb9nsd_062774,C#C[C@@H]1C[C@H]2[C@@H]1C2(C)C
dsgdb9nsd_120235,CCCN1[C@H]2C[C@H]2C1=O
dsgdb9nsd_074116,CC1=CC(=O)[C@@H]2[C@H]1CO2
dsgdb9nsd_032143,COc1cncc(n1)C
dsgdb9nsd_012293,[NH][C]1NCC=CC1=O
dsgdb9nsd_116787,CO/C=N/C[C@H]1N[C@H]1C
dsgdb9nsd_107852,OC[C@@]12C[C@H]3[C@@H](C1)[C@@H]2C3
dsgdb9nsd_091824,C[C@@H]1C=C[C@]2([C@@H](O1)C2)C
dsgdb9nsd_022350,O/N=C/1\CC(=O)[C@H](C1)C
dsgdb9nsd_118972,C[C@]1(COC)OC[C@H]1O
dsgdb9nsd_064305,O=CC1=CCC[C@@]1(C)O
dsgdb9nsd_126644,CCCN=c1onno1
dsgdb9nsd_106594,CC[C@]12C[C@](C1)(C2)OC
dsgdb9nsd_002080,O=C1COCCN1
dsgdb9nsd_073679,C[C@@]12CCC[C@H]2COC1
dsgdb9nsd_131338,Oc1nnc2n1nno2
dsgdb9nsd_132631,Nc1cnc(c(n1)F)O
dsgdb9nsd_070370,C[C@]1(C[C@@H]2[C@@]1(O)C2)C#C
dsgdb9nsd_001589,O=CC(=O)C(=O)N
dsgdb9nsd_036325,C#C[C@H]1C[C@H](O1)CC#N
dsgdb9nsd_039016,N1C[C@@H]2[C]1[N]C[C@H]1[N@@]2C1
dsgdb9nsd_084597,O[C@H]1C=C[C@H]2C[C@]1(O)C2
dsgdb9nsd_021659,Nc1n[nH]cc1C#N
dsgdb9nsd_026136,CN(c1occc1C)C
dsgdb9nsd_060163,CN1CC(C1)OC(C)C
dsgdb9nsd_122422,CCOC[C@@H]1C[C@@H](C1)C
dsgdb9nsd_113827,CC[C@H]1O[C@H]1[C@H]1O[C@H]1C
dsgdb9nsd_085851,O[C@@H]1CC([C@@]1(C)O)(C)C
dsgdb9nsd_094784,C[C@H]1CC[C@@]2(C1=O)CO2
dsgdb9nsd_029205,Cc1coc(=O)nc1O
dsgdb9nsd_010484,CCC1(CC1)CC#N
dsgdb9nsd_114190,CO[C@H]1CC2(C1=O)CC2
dsgdb9nsd_079432,O=C[C@]12O[C@@H]3[C@H]1[C@H]([C@H]23)O
dsgdb9nsd_027228,Cc1ncn2c1CC=C2
dsgdb9nsd_048837,C1[N@@]2[C@@]1(C=O)C=CCC2
dsgdb9nsd_076701,C#CCC[C@@H]1[C@@H]([C@@H]1C)O
dsgdb9nsd_021881,Oc1ccn(n1)C=O
dsgdb9nsd_030754,COc1occ(c1O)C
dsgdb9nsd_069621,C#C[C@]12C[C@H]1[C@@]1([C@H]2O1)C
dsgdb9nsd_057917,CN(C(=O)[C@H]1CCO1)C
dsgdb9nsd_104383,O[C@]1(CO)CCNC1=O
dsgdb9nsd_000697,C1[C@@H]2[C@@H]3[C@H]1[C@H]2O3
dsgdb9nsd_011942,C[C@@]12CC[C@]2(N1)C=O
dsgdb9nsd_020547,CC(c1n[nH]nn1)C
dsgdb9nsd_085689,C[C@H]1N[C@H](C21CC2)C#N
dsgdb9nsd_038308,C1[C@@H]2C[C@H]1[C@@H]1O[C@H]2CC1
dsgdb9nsd_066512,O[C@@]12[C@@H]3C[CH][C]4[C@H]2[C@H]1[C@H]34
dsgdb9nsd_124053,n1nn2c(c1)[C@@H]1[C@H]2CO1
dsgdb9nsd_036331,C#CC[C@H]1C[C@@H](O1)C#N
dsgdb9nsd_006790_new,NCCCCC(=O)O
dsgdb9nsd_105089,OCC1(CC1)[C@H]1CN1C
dsgdb9nsd_070364,C[C@]12O[C@H]1C[C@@H]1[C@H]2CO1
dsgdb9nsd_132625,Nc1ncc(c(n1)F)N
dsgdb9nsd_084583,C[C@H]1C=C[C@@H]2N1C(=O)C2
dsgdb9nsd_039002,C1[N][C]2[N@@]3[C@H]1C[C]3[N]C2
dsgdb9nsd_067618,C[C@]12[C@@H]3[C@H]1[C@@]1([C@H]2[C@@H]1C3)C
dsgdb9nsd_125359,Cc1c[nH]c2c1cno2
dsgdb9nsd_122436,OCCC[C@@H]1OC1(C)C
dsgdb9nsd_060177,C[C@H](CN1CC1(C)C)O
dsgdb9nsd_078738,O=C[C@]12C[C@H]3[C@@H]2[C@@H]1N3C
dsgdb9nsd_029211,Oc1c[nH]c(=O)cc1N
dsgdb9nsd_094790,C[C@H]1OC[C@@]2(C1=O)CO2
dsgdb9nsd_085845,O[C@@H]1C=C([C@@](C1)(C)O)C
dsgdb9nsd_113833,OC[C@@H]1C[C@@H]1[C@@H]1CN1C
dsgdb9nsd_079426,O=C[C@]12C[N@@]3[C@H]1[C@H]([C@H]23)C
dsgdb9nsd_114184,CC[C@H]1NC2(C1=O)CC2
dsgdb9nsd_010490,OC[C@@]1(CC#C)CN1
dsgdb9nsd_061269,[H].[CH]1CCC1.[CH2]C#N.[C].[OH]
dsgdb9nsd_123728,C1CC(C1)c1cnn[nH]1
dsgdb9nsd_030740,CNc1occ(c1O)C
dsgdb9nsd_021895,Oc1n[nH]cc1C#C
dsgdb9nsd_076715,O=CCCN1[C@H]([C@H]1C)C
dsgdb9nsd_048823,O=C[C@@]12C[C@H]2CNC1=O
dsgdb9nsd_011956,CC[C@]12C[C@@]2(CO1)O
dsgdb9nsd_000683,C1[C@H]2N[C@H]2C1=O
dsgdb9nsd_104397,C[C@H]1OCC[C@]1(O)CO
dsgdb9nsd_057903,C[C@H]1CN1C(=O)N(C)C
