time,ethanol,acetaldehyde,formaldehyde,CO,CO2
3.3165829145728645,0.031035562441942076,0.14259478623511665,0.35072756547146766,0.3194206672535616,0.1318826152408672
3.3668341708542715,0.012338194388620037,0.16470010205303798,0.35855620093296636,0.32705100215354493,0.15353832878421617
3.4170854271356785,0.029662232850757524,0.14388203762568744,0.35997187901454764,0.3313033019005894,0.14057047727194724
3.4673366834170856,0.025688957020514054,0.14836257217202936,0.3722591001657299,0.32524704447725605,0.13336871437066009
3.5175879396984926,0.014035418871328958,0.1292278724902161,0.35249906766802463,0.33380541956671794,0.14291825799975122
3.5678391959798996,-0.003570726936524455,0.133978597626537,0.3554302417020362,0.35248278827842094,0.15496888908365647
3.6180904522613067,0.021644449405949562,0.12698621069401553,0.345996798710701,0.3613101886217592,0.1622900771201071
3.6683417085427137,0.029770558797251177,0.13186534144286663,0.3484269009873713,0.34602615128749664,0.15425857424248474
3.7185929648241207,0.026208793574349434,0.1109398704399397,0.35839646711900275,0.3510724105740528,0.17030978785523218
3.7688442211055277,-0.0050880957132873935,0.12857292992942132,0.33936086606441324,0.36910735897989894,0.175367725071726
3.819095477386935,0.027285151849021097,0.1135425690708992,0.33603053704848757,0.3582519410962238,0.18050515149814747
3.869346733668342,-0.00881675272517737,0.0935667385649091,0.33686681894574644,0.3591818849995721,0.20224067749112082
3.919597989949749,0.015677376048561537,0.12260310025351122,0.3424118375355276,0.37346975435878005,0.19650164869907305
3.969849246231156,-0.009798997495914317,0.1029304539540742,0.3132192123143178,0.3469709451903887,0.20450816471838335
4.020100502512563,0.02055289283415753,0.1188458670375224,0.3109066726369569,0.37035989199392694,0.1904836632171796
4.07035175879397,0.003974443528470137,0.09098980584181654,0.2984241545019213,0.37674199091578203,0.2122970753355657
4.120603015075377,0.002515026499746207,0.08265456826865528,0.31117074581349635,0.38590282721508373,0.20580794252023837
4.170854271356784,0.01997584909463361,0.09264500677954722,0.2872706880829493,0.37738646806583426,0.20852447927131224
4.2211055276381915,-0.014199727258814642,0.08132940011364613,0.3048006655948124,0.3940462603621184,0.23018505046015858
4.2713567839195985,0.0028631097547604937,0.0776832581872474,0.2993829224904218,0.36749544894107744,0.22819593712444045
4.3216080402010055,-0.0016511056786889106,0.07213858046161387,0.3215997233144439,0.3800466421417568,0.22950026560967396
4.371859296482413,0.018063870411525053,0.07328282993891169,0.3002832557396818,0.3993984870482756,0.25931953718365164
4.42211055276382,0.00657077986447581,0.06647089488436768,0.28123677579073625,0.38626755125598683,0.2479532234284453
4.472361809045227,-0.0022366375592177733,0.0610519499402285,0.27591660236040566,0.3957913904423406,0.26304097446492986
4.522613065326634,0.003007126907712359,0.06084314157106702,0.27406314181328406,0.4065146449806246,0.2787393494859877
4.572864321608041,0.01148441396837533,0.06400057749138244,0.2698469604830276,0.3890897377173628,0.26104446435561596
4.623115577889448,-0.008303142111968812,0.0684763256342968,0.2573285365634025,0.40054651534341684,0.28400424969776744
4.673366834170855,0.00914603576350956,0.07698978047096652,0.260463010296927,0.410655645703045,0.2586795210970409
4.723618090452262,-0.012744732594771494,0.05597547194951154,0.26285394174470167,0.3929403649430609,0.27982563840284685
4.773869346733669,0.011071819502750428,0.057170904904163954,0.2645124704015781,0.3860432491957141,0.27673019823579137
4.824120603015076,0.01227466398833385,0.05740274583190351,0.2688572217259,0.402517644092355,0.2830669178017009
4.874371859296483,0.01927891839585558,0.05535820784687138,0.24707207004340787,0.4012297247741964,0.3095773696782112
4.92462311557789,0.0025644076957411096,0.03999160140031979,0.250545293945473,0.39184600216526533,0.32062019653097645
4.974874371859297,-0.020865608374857524,0.053016022045583214,0.24852917341140676,0.3970373141981781,0.3337560708152221
5.025125628140704,0.010844836394128546,0.03778502610402289,0.23539453388621295,0.38742062168186,0.3106528628205533
5.075376884422111,0.021276404696809102,0.04619673407754092,0.22457989215713167,0.39198596684614584,0.3223508604348588
5.125628140703518,0.006160184856286492,0.04302647090606008,0.23186802322474762,0.3938203237365448,0.33325645532823817
5.175879396984925,0.00549347203760464,0.060093308015266314,0.23705749216941044,0.3917409563197417,0.3243988827741046
5.226130653266332,-0.010376494805810243,0.04789009018658359,0.23086092833370297,0.41635799284449887,0.3572978107326397
5.276381909547739,0.011033752070434864,0.04004621076344883,0.22104737128873062,0.3873354493204674,0.33900824281021424
5.326633165829146,0.014713437250447069,0.03514932318120952,0.21752352922823254,0.40001874680320837,0.3708528172231614
5.376884422110553,-0.014075538609989013,0.03606537747109831,0.23157785536323583,0.3951453818440377,0.3638262650050934
5.42713567839196,0.0042758677441872926,0.038809722739135806,0.2096019342241208,0.4021821271151491,0.37110455026397277
5.477386934673367,-0.0024518850950840236,0.03919264479191131,0.21636326973585912,0.3789876240939415,0.3695593335642366
5.527638190954774,0.0006674723940668533,0.04437623568531439,0.19603176673375192,0.40245784025379877,0.38365845615000954
5.577889447236181,-0.009764558177255994,0.010532065425413094,0.20340400215517723,0.3734184723011954,0.3818864364780187
5.628140703517588,0.0133205395012766,0.05091770292460951,0.1858866145466997,0.3742084217610246,0.38675779661461246
5.678391959798995,0.002865822442383631,0.0157981037542509,0.18170213369475255,0.3868464684582722,0.38899746133940205
5.728643216080402,-0.0013005568499244472,0.022331044401666923,0.176329237978695,0.3647317906395712,0.41486871762099536
5.778894472361809,0.007025573561337085,0.02070423890345027,0.16634153960488515,0.37156409299037607,0.41739512205579515
5.8291457286432165,0.009519319239875782,0.020594461068028973,0.16832590381650492,0.39964167277499735,0.4109891412650252
5.8793969849246235,-0.007262029129545796,0.036142175765003996,0.17475086712291926,0.40282915392976476,0.414302493513705
5.9296482412060305,-0.00467271054090322,0.01930853471074566,0.18426958040288915,0.3805471285314418,0.4388739922169287
5.9798994974874375,-0.0036093270044946046,0.012338603647075024,0.16541599311296568,0.3555899426444122,0.4184751407555599
6.030150753768845,0.016516818053158504,0.012552276998136621,0.15652919898507275,0.3707973705894966,0.4356124794203484
6.080402010050252,0.013048653016787764,0.017619834758069913,0.17130174016290176,0.3757215000805948,0.43706148378904985
6.130653266331659,-0.00700393443280165,0.012479723571980631,0.15604460456096117,0.35826662160436695,0.4382938989981763
6.180904522613066,-0.00887786397801976,0.016396823999824433,0.15646461242643403,0.3705163215381114,0.4552100573565124
6.231155778894473,0.013369113982356488,0.02373541386192295,0.14935688140699296,0.38011270473832,0.4668310660742713
6.28140703517588,0.005886681290517132,0.031299145113239606,0.13979813946338396,0.363860331184574,0.47849779728441605
6.331658291457287,0.0014914557817024875,-0.008179537816187653,0.1546964956896637,0.36839961258642406,0.48809194478493895
6.381909547738694,0.004103666688282095,0.00010002067560842959,0.12244408773032789,0.34387024893294926,0.48007822951216955
6.432160804020101,-0.0063093588243878776,0.024261946139740177,0.12890171327796743,0.3606928386378202,0.4670053831238024
6.482412060301508,-0.004075422328124426,-0.0040412611160437414,0.13540315193680252,0.3399760958645061,0.5128802060589114
6.532663316582915,0.01785478468004711,0.010490523115357678,0.1381986097453859,0.3516176097419836,0.4960524324856629
6.582914572864322,-0.01278691136072131,0.023984347245364458,0.1354318562196506,0.36757581202173667,0.504909993786926
6.633165829145729,9.289773235803125e-05,0.016868982771031493,0.11848134177674333,0.3574170116387311,0.4985183403497712
6.683417085427136,0.017083722575395487,0.026539622548276097,0.13284773540643424,0.32325955603564666,0.5146901850962947
6.733668341708543,-0.007590260757852602,0.009959196053775304,0.10753893824586438,0.3439522302173781,0.514938967546877
6.78391959798995,-0.004882516321352353,0.021691569538555486,0.10461868850835603,0.3412824573788491,0.523119844704514
6.834170854271357,0.0030944367384765628,0.01655204885710874,0.11946328990474182,0.362164346485607,0.5146339439990492
6.884422110552764,0.008108070729733685,0.007960252205201208,0.14344352977445077,0.3562068661701791,0.5422604718863987
6.934673366834171,-0.0028331191502585034,-0.0013647813038825066,0.10810497797387572,0.3174575909020915,0.5386789347050608
6.984924623115578,0.01214849687967132,0.011236219551371392,0.11882326425419645,0.35104864269155034,0.5323966955341216
7.035175879396985,0.0032794540656597144,0.01154606023839123,0.09904936315866562,0.3341419756033469,0.5373523955970475
7.085427135678392,0.01781977191002561,0.004272109125058355,0.10784279872063411,0.3268200594942725,0.5627027104864465
7.135678391959799,-0.0162516925074141,0.018342803354032728,0.10268502893339561,0.33270467229184225,0.5629670805642096
7.185929648241206,0.01272087979561519,0.020067820462957485,0.09323212812144396,0.3282740906964123,0.582389562268961
7.236180904522613,0.013289467967463383,0.016959141386253145,0.10966166221487061,0.3254079777704987,0.5658039343256669
7.28643216080402,0.010541003356813723,0.003148744322726638,0.08016370668210965,0.319992979172037,0.5598843669479511
7.336683417085427,-0.014176275553391064,0.015772938065625526,0.09025554942868774,0.3379631484814914,0.5790089933851541
7.386934673366834,0.002967820163661066,0.008583924112026811,0.10238798546356702,0.3118934540744915,0.587834493172678
7.437185929648241,0.006830743793915924,0.01311327561276809,0.0898024490372574,0.29691324607085917,0.5825866110379283
7.4874371859296485,-0.012066474901067901,0.001415068314589995,0.09305800143988384,0.3233390321293047,0.5837137042289403
7.5376884422110555,0.0167748407690196,0.008473056469828315,0.08102158475642768,0.30960135319593435,0.6013580578283219
7.5879396984924625,-0.0014831909903070422,0.03224248644025991,0.08531233354886282,0.3159698495010171,0.6038378040805229
7.63819095477387,-0.006338210394298208,-0.007550892088258671,0.08043715059802563,0.3145408939989153,0.6156788405952601
7.688442211055277,0.002134802577112423,-0.01614622546937983,0.08205464891573686,0.30988742191999913,0.6077542703341203
7.738693467336684,-0.008837627639066389,-0.003477478063593069,0.07868049640411517,0.29665030661609737,0.6243778417652338
7.788944723618091,-0.01924647869736589,0.021410694543762692,0.08013906872140629,0.2995461513670943,0.6303234802395183
7.839195979899498,-0.00581609560099791,0.005411984458938376,0.0897880302555902,0.3035338046884641,0.6199277209499067
7.889447236180905,-0.019005243566664023,0.010810301841582708,0.08654650375577738,0.27842395599744724,0.620098426927397
7.939698492462312,0.008009053744378743,0.022473880684915352,0.05867737954461471,0.2934403883114093,0.6304232729613579
7.989949748743719,-0.005194009437705888,0.011251731049292151,0.0849714424796171,0.28586747917441296,0.6352413596735531
8.040201005025127,0.00046533806901336244,0.007449142369949086,0.067178608160292,0.2774578927937405,0.6357550499358678
8.090452261306533,-0.0014409160430348534,0.007566751163025178,0.08051798125814388,0.2788144057589351,0.6333295126210697
8.14070351758794,-0.018589602759957274,0.005850703554494258,0.04603149845408079,0.2804386245808306,0.65315933957933
8.190954773869347,-0.012279070145964691,0.017023926587791224,0.07330091918729509,0.26271766696658727,0.650680411655294
8.241206030150755,-0.01470553391785226,0.020544780310981413,0.048455455653381205,0.2823639019880583,0.6467297065160473
8.291457286432161,0.005308096345718174,-0.003146258233161961,0.031337433830014985,0.25527718865038584,0.6367376411068651
8.341708542713569,0.013762148956976457,0.010907730001398408,0.07041041041664807,0.28845968961375534,0.658982531662748
8.391959798994975,0.008716922557694491,0.001553702835304757,0.058455715154923246,0.2574270676453934,0.6591491007586987
8.442211055276383,-0.01364585174681982,-0.002515968553471164,0.06198379379882893,0.2774222644616521,0.6776964369124897
8.492462311557789,-0.008744632457556108,-0.007088674541405999,0.08103355489293208,0.24353213792934436,0.6971392911864808
8.542713567839197,0.016865344450585525,0.0033891945210639653,0.045789486447511796,0.26263988605924343,0.6808983516249645
8.592964824120603,0.01022140395337839,-0.003697277762207821,0.05363001045272549,0.2557034329149344,0.7080653854737112
8.643216080402011,0.00693159850620357,0.00858981297263797,0.055166135951922095,0.2452087697114526,0.6863892582739808
8.693467336683417,-0.0250376027185733,0.0061604211467453426,0.0776403805246824,0.2415063280619212,0.6949727095705616
8.743718592964825,0.005385791131663391,-0.0011989341124611116,0.05096559930307373,0.24534564548785448,0.6955548203377475
8.793969849246231,0.0029947781400625705,-0.0030509021918615686,0.04247727082563659,0.25110373748265435,0.7128887865416407
8.84422110552764,-0.004878718483592052,0.0011792117353118274,0.026683940212937608,0.22964865843508983,0.7113321598719902
8.894472361809045,-0.007182182160382476,-0.00867079019416286,0.055116531979664964,0.2329735165007051,0.7093503088918192
8.944723618090453,0.015645526678494972,0.005336311647340344,0.03965252153002209,0.23452628649031598,0.7091427650840697
8.99497487437186,-0.005635911663652771,0.0019830445350481622,0.03004058862047633,0.23759110003500514,0.7348630445603286
9.045226130653267,0.002969433201012822,0.008943524422537711,0.040732313222676064,0.23755239226234626,0.6996680670821704
9.095477386934673,-0.011569212612465308,0.006641020243034413,0.03292100160429579,0.22615658205671144,0.7321805051133522
9.145728643216081,-0.000710905448906332,-0.023245223372723847,0.02684932487701719,0.23800553507148658,0.7294085792067292
9.195979899497488,-0.006784944149734228,0.004657562114041054,0.042393231348231294,0.2354041503319957,0.7326809966142734
9.246231155778895,-0.004219286865140358,-0.014052324299991032,0.059953377666519016,0.21225296884507625,0.7277565722943206
9.296482412060302,-0.0031979112801903834,0.0013273577128580553,0.045842948635141795,0.22196200311712577,0.7243452163810766
9.34673366834171,-0.008975632312331587,0.004005883588857387,0.04778616723473787,0.20953326324651025,0.7304634820813917
9.396984924623116,0.006446727086304863,0.010385755663193597,0.047248401446129185,0.20999992732273215,0.7461666994296307
9.447236180904524,0.010719336983215477,-0.01261808245075954,0.04294793049691903,0.21142848186542934,0.7447922094795799
9.49748743718593,-0.0007682822866950868,0.005827517693044685,0.020664284934036055,0.20491543813747026,0.7358164540300065
9.547738693467338,-0.012299281310586345,-0.005498869938276524,0.03719305019995169,0.22103635046365042,0.7557977213110033
9.597989949748744,0.0008906306994204716,-0.000995109735004681,0.04055534445075928,0.22075056187880432,0.7686714971334513
9.648241206030152,-0.0007545170632397241,-0.0109174501077734,0.045005107558842,0.20361841806812422,0.7667212449971519
9.698492462311558,0.0038531599944725222,0.00973869121357141,0.019274818704505366,0.20745396705688127,0.7487551447431672
9.748743718592966,0.006884901811826131,-0.012739713001683393,0.03152739866343061,0.19559200861670106,0.7734079964455216
9.798994974874372,0.002607905337195216,-0.0024857614975803285,0.022702841513795,0.22400150870253163,0.7757544812589634
9.84924623115578,-0.005929257730697528,0.01075036888032262,0.019034830331932037,0.2039765019308688,0.7756809690560504
9.899497487437186,0.0056058674522165425,-0.00913582664532837,0.03149733748457114,0.19488227729946656,0.7705334055923918
9.949748743718594,0.006233976386857717,-0.010178989540025725,0.044347926287748564,0.2017668519900213,0.7600264797272637
10.0,0.010435714622419929,-8.61400109012729e-05,0.005430433384469011,0.18163561596895392,0.7868853591181867
